Timestamp;TZ;HEX1_Ta_inlet (degC (Ave));HEX1_Ta_outlet (degC (Ave));HEX1_v_outlet (m/s)
25/06/2024 23:50;;17.4957376;20.5475072;0.5738322
25/06/2024 23:55;;17.5144088;20.5532964;0.571468
26/06/2024 00:00;;17.56989;20.579376;0.55145
26/06/2024 00:15;;17.493718;20.416008;0.55950525
26/06/2024 00:20;;17.3063764;20.3867232;0.56634
26/06/2024 00:25;;17.4879272;20.2520076;0.55922
26/06/2024 00:30;;17.465366;20.319012;0.574659
26/06/2024 00:45;;17.2910655;20.1921915;0.57329475
26/06/2024 00:50;;17.2944032;20.1447784;0.5652276
26/06/2024 00:55;;17.3341152;20.0747544;0.5604982
26/06/2024 01:00;;17.282904;20.137486;0.539158
26/06/2024 01:15;;17.252184;19.9232695;0.57506375
26/06/2024 01:20;;17.0480436;19.886104;0.5613382
26/06/2024 01:25;;16.988722;19.8933676;0.5618642
26/06/2024 01:30;;17.038788;19.870114;0.578349
26/06/2024 01:45;;16.797745;19.7125985;0.56396675
26/06/2024 01:50;;16.9427064;19.712422;0.5665898
26/06/2024 01:55;;16.7990992;19.6533484;0.5701686
26/06/2024 02:00;;16.737058;19.6249;0.565533
26/06/2024 02:15;;16.57116;19.495386;0.5729135
26/06/2024 02:20;;16.6344088;19.4603408;0.5624578
26/06/2024 02:25;;16.8017144;19.4559048;0.568111
26/06/2024 02:30;;16.833518;19.454028;0.56934
26/06/2024 02:45;;16.614602;19.313786;0.57214325
26/06/2024 02:50;;16.6485884;19.2670624;0.5664586
26/06/2024 02:55;;16.6727492;19.206206;0.5574216
26/06/2024 03:00;;16.517826;19.19683;0.566296
26/06/2024 03:15;;16.55168;19.1901525;0.575795
26/06/2024 03:20;;16.500332;19.0848176;0.5683102
26/06/2024 03:25;;16.582844;19.0492496;0.564868
26/06/2024 03:30;;16.563272;19.080628;0.555036
26/06/2024 03:45;;16.6491315;18.9328185;0.573908
26/06/2024 03:50;;16.5464724;18.9212692;0.5701018
26/06/2024 03:55;;16.3227704;18.907666;0.56195
26/06/2024 04:00;;16.283448;18.878842;0.562584
26/06/2024 04:15;;16.061344;18.664372;0.57310675
26/06/2024 04:20;;16.225014;18.6844876;0.5658172
26/06/2024 04:25;;16.0494276;18.5838148;0.5796542
26/06/2024 04:30;;16.001534;18.60371;0.576695
26/06/2024 04:45;;15.763411;18.432629;0.57613625
26/06/2024 04:50;;16.08523;18.4052876;0.5653576
26/06/2024 04:55;;16.1610096;18.3623808;0.5791862
26/06/2024 05:00;;16.14151;18.317646;0.571535
26/06/2024 05:15;;15.668014;18.2926225;0.56646425
26/06/2024 05:20;;15.678266;18.2041704;0.5628484
26/06/2024 05:25;;15.7148444;18.2171484;0.5571034
26/06/2024 05:30;;15.775576;18.145944;0.559829
26/06/2024 05:45;;15.5846465;18.022569;0.5496015
26/06/2024 05:50;;15.5279864;17.9936824;0.56055
26/06/2024 05:55;;15.6463112;17.9410396;0.5554408
26/06/2024 06:00;;15.755146;17.98865;0.542685
26/06/2024 06:15;;16.142796;17.8690325;0.54059
26/06/2024 06:20;;16.1943724;17.8426728;0.553837
26/06/2024 06:25;;16.3762772;17.8466336;0.5535428
26/06/2024 06:30;;16.214196;17.789756;0.524458
26/06/2024 06:45;;16.640392;17.763526;0.563105
26/06/2024 06:50;;17.0003424;17.7349444;0.5541898
26/06/2024 06:55;;17.1743572;17.7778412;0.5643006
26/06/2024 07:00;;17.595866;17.746364;0.570108
26/06/2024 07:15;;19.9464355;17.8979265;0.558231
26/06/2024 07:20;;20.4074592;17.978028;0.5706006
26/06/2024 07:25;;20.2455156;18.03183;0.56213
26/06/2024 07:30;;20.972392;18.031106;0.595582
26/06/2024 07:45;;21.7565125;18.38827;0.5675885
26/06/2024 07:50;;21.7606576;18.4796568;0.565406
26/06/2024 07:55;;22.365016;18.545088;0.5527094
26/06/2024 08:00;;22.625164;18.561532;0.538741
26/06/2024 08:15;;23.0787465;18.8924145;0.54292225
26/06/2024 08:20;;24.1319924;18.9390088;0.5568388
26/06/2024 08:25;;24.7338584;19.246796;0.550832
26/06/2024 08:30;;24.95055;19.129066;0.539349
26/06/2024 08:45;;24.8018455;19.3489255;0.559543
26/06/2024 08:50;;24.3681856;19.5174356;0.5555838
26/06/2024 08:55;;24.56437;19.6209116;0.5433178
26/06/2024 09:00;;22.704206;19.518036;0.561174
26/06/2024 09:15;;25.974924;19.947567;0.532511
26/06/2024 09:20;;25.1629184;20.0310952;0.5349592
26/06/2024 09:25;;24.7555852;20.1295336;0.5446444
26/06/2024 09:30;;26.238832;20.143936;0.539863
26/06/2024 09:45;;24.575353;20.323818;0.5510035
26/06/2024 09:50;;25.4891352;20.3850596;0.5272476
26/06/2024 09:55;;25.415146;20.5055604;0.531575
26/06/2024 10:00;;24.57199;20.486164;0.53289
26/06/2024 10:15;;24.6870205;20.7280465;0.5329705
26/06/2024 10:20;;24.267026;20.730978;0.526332
26/06/2024 10:25;;25.473932;20.794336;0.5449382
26/06/2024 10:30;;24.999926;20.911376;0.540602
26/06/2024 10:45;;26.331848;20.9810025;0.53388475
26/06/2024 10:50;;26.8499096;21.0589236;0.5285346
26/06/2024 10:55;;28.1997656;21.1095808;0.5371822
26/06/2024 11:00;;27.82869;21.116466;0.528202
26/06/2024 11:15;;28.224232;21.411462;0.52726975
26/06/2024 11:20;;27.7054808;21.4930356;0.5253772
26/06/2024 11:25;;27.4650716;21.5799632;0.5213214
26/06/2024 11:30;;28.05959;21.64537;0.538082
26/06/2024 11:45;;28.364166;21.9481515;0.54575875
26/06/2024 11:50;;29.6267772;21.9667076;0.546784
26/06/2024 11:55;;27.7563716;22.0183216;0.5587128
26/06/2024 12:00;;28.58597;22.032372;0.554491
26/06/2024 12:15;;29.028709;22.228127;0.5320905
26/06/2024 12:20;;27.0434012;22.2593544;0.5587594
26/06/2024 12:25;;26.4695052;22.331006;0.5413088
26/06/2024 12:30;;26.6837;22.368686;0.544011
26/06/2024 12:45;;24.780657;22.3916925;0.56336075
26/06/2024 12:50;;26.891288;22.4019068;0.541007
26/06/2024 12:55;;26.8824792;22.4655744;0.5319798
26/06/2024 13:00;;26.190058;22.405158;0.528029
26/06/2024 13:15;;25.650603;22.533356;0.55005275
26/06/2024 13:20;;26.8072384;22.5439272;0.5299716
26/06/2024 13:25;;28.6985556;22.6144168;0.5270934
26/06/2024 13:30;;26.900664;22.542074;0.535185
26/06/2024 13:45;;28.392535;22.655932;0.536806
26/06/2024 13:50;;26.9474748;22.7019588;0.5621074
26/06/2024 13:55;;25.6840704;22.6735276;0.5540204
26/06/2024 14:00;;25.72067;22.742428;0.551916
26/06/2024 14:15;;25.462858;22.7101005;0.54699925
26/06/2024 14:20;;25.868514;22.7255324;0.5456216
26/06/2024 14:25;;25.171072;22.7016652;0.5784898
26/06/2024 14:30;;25.223432;22.734604;0.541313
26/06/2024 14:45;;24.891783;22.7447;0.5633925
26/06/2024 14:50;;24.808352;22.716624;0.555826
26/06/2024 14:55;;25.4219796;22.786838;0.5327368
26/06/2024 15:00;;25.099366;22.755948;0.536516
26/06/2024 15:15;;25.5291115;22.8074675;0.538856
26/06/2024 15:20;;25.3374044;22.785276;0.5540802
26/06/2024 15:25;;26.4326524;22.8351776;0.539438
26/06/2024 15:30;;25.089448;22.818814;0.515368
26/06/2024 15:45;;27.0697865;22.9096135;0.52411025
26/06/2024 15:50;;27.3999252;22.94361;0.5167896
26/06/2024 15:55;;29.2348188;22.9649136;0.5348482
26/06/2024 16:00;;29.928966;22.980316;0.5312
26/06/2024 16:15;;28.817478;23.0670625;0.52729875
26/06/2024 16:20;;28.6943716;23.06544;0.5222566
26/06/2024 16:25;;29.2683352;23.088946;0.5336338
26/06/2024 16:30;;29.039262;23.167242;0.530123
26/06/2024 16:45;;28.40183;23.1518395;0.52309
26/06/2024 16:50;;28.6627804;23.2010988;0.5374372
26/06/2024 16:55;;28.6319204;23.2446232;0.5197444
26/06/2024 17:00;;28.233498;23.221064;0.531957
26/06/2024 17:15;;26.5788945;23.335416;0.5302285
26/06/2024 17:20;;26.825686;23.3715868;0.5308046
26/06/2024 17:25;;26.470856;23.4043716;0.5247668
26/06/2024 17:30;;26.297398;23.31061;0.530668
26/06/2024 17:45;;25.852633;23.3988185;0.53322225
26/06/2024 17:50;;26.6824128;23.4301536;0.5219906
26/06/2024 17:55;;26.343846;23.4625876;0.5324982
26/06/2024 18:00;;26.31112;23.401166;0.541494
26/06/2024 18:15;;26.993331;23.52703;0.531309
26/06/2024 18:20;;27.1737772;23.5191048;0.5186876
26/06/2024 18:25;;26.6370296;23.5684364;0.5230458
26/06/2024 18:30;;26.491074;23.634952;0.548475
26/06/2024 18:45;;25.743823;23.7030325;0.526168
26/06/2024 18:50;;25.875116;23.7351964;0.5313664
26/06/2024 18:55;;25.433228;23.724732;0.5274622
26/06/2024 19:00;;25.420146;23.782566;0.539704
26/06/2024 19:15;;24.6761945;23.8361145;0.52665475
26/06/2024 19:20;;24.436684;23.8242044;0.525096
26/06/2024 19:25;;24.4617264;23.8140864;0.528783
26/06/2024 19:30;;24.51052;23.85175;0.528623
26/06/2024 19:45;;23.368411;23.787021;0.5273115
26/06/2024 19:50;;23.02575;23.7414148;0.5337292
26/06/2024 19:55;;22.6975176;23.7145228;0.516074
26/06/2024 20:00;;22.656998;23.702152;0.554388
26/06/2024 20:15;;21.9874935;23.490502;0.5194845
26/06/2024 20:20;;21.89977;23.4237812;0.5284358
26/06/2024 20:25;;21.8672308;23.3817184;0.519992
26/06/2024 20:30;;21.882598;23.35052;0.5166
26/06/2024 20:45;;21.5981795;23.1768055;0.51740875
26/06/2024 20:50;;21.581768;23.1350872;0.5368146
26/06/2024 20:55;;21.426156;23.0380504;0.54707
26/06/2024 21:00;;21.365634;23.04531;0.524693
26/06/2024 21:15;;21.163143;22.8635755;0.51679425
26/06/2024 21:20;;21.0574764;22.8587088;0.527634
26/06/2024 21:25;;20.914762;22.7755308;0.5255414
26/06/2024 21:30;;20.841026;22.76059;0.536774
26/06/2024 21:45;;20.6205655;22.6114405;0.5337165
26/06/2024 21:50;;20.5871932;22.5528692;0.536288
26/06/2024 21:55;;20.5551708;22.5341752;0.5295516
26/06/2024 22:00;;20.486468;22.558556;0.537769
26/06/2024 22:15;;20.444993;22.350429;0.5281635
26/06/2024 22:20;;20.4085316;22.3429108;0.5167462
26/06/2024 22:25;;20.3578632;22.2958592;0.5375982
26/06/2024 22:30;;20.33189;22.280692;0.567957
26/06/2024 22:45;;20.3119095;22.1812285;0.527554
26/06/2024 22:50;;20.2731804;22.1819976;0.529175
26/06/2024 22:55;;20.2234956;22.1343956;0.5303434
26/06/2024 23:00;;20.092258;22.11597;0.566728
26/06/2024 23:15;;19.9694455;22.016312;0.53310325
26/06/2024 23:20;;19.8551912;22.012482;0.542469
26/06/2024 23:25;;19.8892496;22.0008412;0.5300396
26/06/2024 23:30;;19.714134;21.908466;0.538474
26/06/2024 23:45;;19.6427495;21.9324425;0.53265625
26/06/2024 23:50;;19.5898536;21.8658916;0.5386356
26/06/2024 23:55;;19.5892392;21.8656728;0.52568
27/06/2024 00:00;;19.512292;21.853056;0.552274
27/06/2024 00:15;;19.4350725;21.7815105;0.5385325
27/06/2024 00:20;;19.3730264;21.745672;0.5386192
27/06/2024 00:25;;19.3608732;21.7467248;0.534422
27/06/2024 00:30;;19.258678;21.715446;0.537302
27/06/2024 00:45;;19.1847285;21.68648;0.54346025
27/06/2024 00:50;;19.2047964;21.6713824;0.5213406
27/06/2024 00:55;;19.1208076;21.6233032;0.5472922
27/06/2024 01:00;;19.29118;21.625686;0.55205
27/06/2024 01:15;;18.927588;21.6104955;0.53891875
27/06/2024 01:20;;18.8704164;21.6034128;0.540279
27/06/2024 01:25;;18.8639996;21.5639148;0.5391096
27/06/2024 01:30;;18.840522;21.562596;0.505584
27/06/2024 01:45;;18.7133755;21.5483945;0.5361935
27/06/2024 01:50;;18.7469044;21.5082136;0.5465044
27/06/2024 01:55;;18.7239712;21.5344956;0.546543
27/06/2024 02:00;;18.634868;21.44151;0.555143
27/06/2024 02:15;;18.504496;21.500851;0.53785625
27/06/2024 02:20;;18.5761788;21.4639476;0.5383012
27/06/2024 02:25;;18.4287088;21.4599412;0.5498606
27/06/2024 02:30;;18.482696;21.511666;0.562749
27/06/2024 02:45;;18.449858;21.4689195;0.54757725
27/06/2024 02:50;;18.4796176;21.4495756;0.5475562
27/06/2024 02:55;;18.4829716;21.4435576;0.5463054
27/06/2024 03:00;;18.358078;21.472156;0.535248
27/06/2024 03:15;;18.18756;21.4558645;0.542666
27/06/2024 03:20;;18.054714;21.4262872;0.5551532
27/06/2024 03:25;;18.0033904;21.3243752;0.5431172
27/06/2024 03:30;;17.994936;21.37984;0.553098
27/06/2024 03:45;;17.640195;21.404181;0.5460285
27/06/2024 03:50;;17.7119104;21.3502204;0.5507738
27/06/2024 03:55;;17.6493044;21.3161096;0.5468482
27/06/2024 04:00;;17.524678;21.253944;0.554204
27/06/2024 04:15;;17.718658;21.3060755;0.551619
27/06/2024 04:20;;17.676472;21.2866456;0.5350178
27/06/2024 04:25;;17.5451768;21.2665428;0.5502252
27/06/2024 04:30;;17.402542;21.318224;0.551165
27/06/2024 04:45;;17.429716;21.2196515;0.5512655
27/06/2024 04:50;;17.390966;21.2418968;0.5350542
27/06/2024 04:55;;17.2736548;21.2609392;0.5437272
27/06/2024 05:00;;17.511878;21.202022;0.568992
27/06/2024 05:15;;17.669718;21.233113;0.55649225
27/06/2024 05:20;;17.7106328;21.208546;0.5446982
27/06/2024 05:25;;17.8135268;21.2405296;0.5452306
27/06/2024 05:30;;17.804012;21.18154;0.569755
27/06/2024 05:45;;18.0568885;21.173959;0.55246025
27/06/2024 05:50;;18.1501892;21.2259548;0.549766
27/06/2024 05:55;;18.1927196;21.2055484;0.5357768
27/06/2024 06:00;;18.209802;21.301326;0.565186
27/06/2024 06:15;;18.4518455;21.210127;0.57068425
27/06/2024 06:20;;18.5781156;21.2266976;0.548362
27/06/2024 06:25;;18.5791492;21.2104768;0.5658122
27/06/2024 06:30;;18.429108;21.248966;0.575604
27/06/2024 06:45;;19.246471;21.143588;0.5518585
27/06/2024 06:50;;19.3283364;21.2210856;0.5515388
27/06/2024 06:55;;19.4878412;21.1977744;0.558614
27/06/2024 07:00;;19.579422;21.170898;0.568172
27/06/2024 07:15;;21.154045;21.265542;0.5489445
27/06/2024 07:20;;22.1926476;21.271672;0.548996
27/06/2024 07:25;;22.4842304;21.3127588;0.5470316
27/06/2024 07:30;;22.827642;21.396626;0.52374
27/06/2024 07:45;;23.835797;21.4358865;0.54503675
27/06/2024 07:50;;23.450742;21.4308716;0.5540858
27/06/2024 07:55;;24.1877284;21.418376;0.5332572
27/06/2024 08:00;;24.609216;21.44281;0.537227
27/06/2024 08:15;;24.246668;21.6633725;0.53770425
27/06/2024 08:20;;25.1186388;21.6659048;0.5405102
27/06/2024 08:25;;26.2069704;21.71246;0.529877
27/06/2024 08:30;;25.327248;21.708164;0.511667
27/06/2024 08:45;;25.185071;21.9278825;0.56318425
27/06/2024 08:50;;25.8060252;21.9235556;0.5390198
27/06/2024 08:55;;27.4980252;22.0437604;0.5253008
27/06/2024 09:00;;28.31408;21.983272;0.53142
27/06/2024 09:15;;26.5841605;22.185044;0.54502725
27/06/2024 09:20;;28.5654696;22.235852;0.5231208
27/06/2024 09:25;;26.4593248;22.263022;0.543601
27/06/2024 09:30;;25.690194;22.353816;0.552023
27/06/2024 09:45;;26.1959135;22.4336285;0.554436
27/06/2024 09:50;;26.9087556;22.4370372;0.5430628
27/06/2024 09:55;;27.1942732;22.4537176;0.5441258
27/06/2024 10:00;;28.708374;22.499882;0.522332
27/06/2024 10:15;;28.942802;22.753037;0.52067325
27/06/2024 10:20;;30.2311288;22.7484708;0.5248022
27/06/2024 10:25;;30.1955748;22.8169284;0.515958
27/06/2024 10:30;;31.18016;22.867828;0.496795
27/06/2024 10:45;;26.94231;22.356095;0.52578675
27/06/2024 10:50;;27.2548892;22.6116012;0.551231
27/06/2024 10:55;;31.8821892;22.966428;0.5187358
27/06/2024 11:00;;31.675344;23.082838;0.523447
27/06/2024 11:15;;28.4671775;22.445904;0.53998775
27/06/2024 11:20;;30.243636;22.5723768;0.507038
27/06/2024 11:25;;30.4860728;23.1274812;0.5448912
27/06/2024 11:30;;29.94616;23.189716;0.521864
27/06/2024 11:45;;30.186003;23.4191665;0.524208
27/06/2024 11:50;;30.5574036;23.4919092;0.5089048
27/06/2024 11:55;;32.6861196;23.5848944;0.498933
27/06/2024 12:00;;33.081284;23.706066;0.512429
27/06/2024 12:15;;31.991239;23.97011;0.4988395
27/06/2024 12:20;;31.4916704;24.068928;0.5379142
27/06/2024 12:25;;30.021882;24.0730712;0.5624294
27/06/2024 12:30;;31.091008;24.049536;0.535219
27/06/2024 12:45;;31.537575;24.590469;0.538344
27/06/2024 12:50;;31.0238544;24.7094008;0.5446388
27/06/2024 12:55;;31.7440748;24.827052;0.5139892
27/06/2024 13:00;;34.352644;24.976002;0.471232
27/06/2024 13:15;;32.541081;25.4306535;0.5121265
27/06/2024 13:20;;32.1293308;25.6563952;0.5114052
27/06/2024 13:25;;31.04129;25.8100924;0.5288278
27/06/2024 13:30;;31.505124;25.912454;0.53952
27/06/2024 13:45;;32.05531;26.479602;0.51972075
27/06/2024 13:50;;32.975356;26.745688;0.5072104
27/06/2024 13:55;;32.895332;26.9859556;0.5035448
27/06/2024 14:00;;32.142646;27.124156;0.535303
27/06/2024 14:15;;31.2067595;27.817158;0.546714
27/06/2024 14:20;;31.6189328;27.9428332;0.5267298
27/06/2024 14:25;;32.1336352;28.0648204;0.5111226
27/06/2024 14:30;;33.174176;28.190436;0.498122
27/06/2024 14:45;;30.1141165;27.7593565;0.5440315
27/06/2024 14:50;;31.9406416;27.9983688;0.4957888
27/06/2024 14:55;;29.721938;28.0188704;0.5814294
27/06/2024 15:00;;30.984482;28.338264;0.522134
27/06/2024 15:15;;32.9947545;29.001942;0.48720425
27/06/2024 15:20;;30.5898232;29.0336684;0.5498932
27/06/2024 15:25;;30.4308664;29.0859588;0.547493
27/06/2024 15:30;;31.771038;29.184756;0.521553
27/06/2024 15:45;;31.5621105;29.365936;0.512474
27/06/2024 15:50;;33.0876168;29.4322288;0.49557
27/06/2024 15:55;;31.6895196;29.4696336;0.5777518
27/06/2024 16:00;;31.649368;29.519256;0.548413
27/06/2024 16:15;;31.451541;29.6770335;0.57390225
27/06/2024 16:20;;32.8938368;29.7596288;0.5346874
27/06/2024 16:25;;31.8221824;29.7974184;0.5467832
27/06/2024 16:30;;31.263408;29.855774;0.564783
27/06/2024 16:45;;31.7364885;29.7400865;0.525987
27/06/2024 16:50;;31.1658508;29.61925;0.5434332
27/06/2024 16:55;;31.1953144;29.1753564;0.5491326
27/06/2024 17:00;;32.02634;30.657918;0.527164
27/06/2024 17:15;;30.7453255;29.621831;0.5297155
27/06/2024 17:20;;29.954564;29.5920996;0.5574626
27/06/2024 17:25;;29.9079196;29.6178976;0.5420642
27/06/2024 17:30;;30.547192;30.282188;0.517315
27/06/2024 17:45;;29.4001485;29.0539845;0.525131
27/06/2024 17:50;;29.2158848;29.7979864;0.6400542
27/06/2024 17:55;;29.592518;29.8076512;0.5796746
27/06/2024 18:00;;29.563832;29.847;0.608682
27/06/2024 18:15;;29.8743975;29.8242455;0.5735725
27/06/2024 18:20;;30.310712;29.7729476;0.5628444
27/06/2024 18:25;;30.2985832;29.708464;0.5667354
27/06/2024 18:30;;30.796676;29.647088;0.564016
27/06/2024 18:45;;29.594093;29.585136;0.5544315
27/06/2024 18:50;;29.140602;29.4936616;0.5666932
27/06/2024 18:55;;29.3691592;29.42548;0.556708
27/06/2024 19:00;;29.277618;29.447486;0.56841
27/06/2024 19:15;;28.3361255;29.224348;0.5642275
27/06/2024 19:20;;28.2286036;29.1551352;0.5727474
27/06/2024 19:25;;27.9765748;29.142932;0.574445
27/06/2024 19:30;;27.96221;29.094704;0.575191
27/06/2024 19:45;;27.5012365;28.7940405;0.57676525
27/06/2024 19:50;;27.3551172;28.6916916;0.5748782
27/06/2024 19:55;;27.1039228;28.5943548;0.5701364
27/06/2024 20:00;;27.054982;28.500198;0.573787
27/06/2024 20:15;;26.6333205;28.252214;0.54585975
27/06/2024 20:20;;26.4098432;28.1641916;0.562515
27/06/2024 20:25;;26.3703304;28.043114;0.5641036
27/06/2024 20:30;;26.313668;27.954288;0.5628
27/06/2024 20:45;;26.0473625;27.562462;0.56089025
27/06/2024 20:50;;26.1512868;27.4928396;0.5633002
27/06/2024 20:55;;26.1682212;27.4287256;0.5725026
27/06/2024 21:00;;26.04395;27.368228;0.5731
27/06/2024 21:15;;25.196934;26.979734;0.57683675
27/06/2024 21:20;;25.051114;26.9129656;0.5655042
27/06/2024 21:25;;24.9453596;26.7943764;0.5729052
27/06/2024 21:30;;24.93795;26.68578;0.563167
27/06/2024 21:45;;24.8236975;26.409463;0.58334425
27/06/2024 21:50;;24.7511852;26.3012828;0.5818364
27/06/2024 21:55;;24.59837;26.149464;0.5777702
27/06/2024 22:00;;24.325394;26.137572;0.570893
27/06/2024 22:15;;24.30828;25.848906;0.57330725
27/06/2024 22:20;;24.3839368;25.7484092;0.583566
27/06/2024 22:25;;24.2167676;25.6685272;0.575303
27/06/2024 22:30;;24.228996;25.663464;0.589138
27/06/2024 22:45;;23.711503;25.2982005;0.58348925
27/06/2024 22:50;;23.664876;25.2102468;0.5794928
27/06/2024 22:55;;23.5410428;25.125224;0.5724068
27/06/2024 23:00;;23.390778;24.995572;0.570002
27/06/2024 23:15;;23.305383;24.7626415;0.5706345
27/06/2024 23:20;;23.2600084;24.6978872;0.5664734
27/06/2024 23:25;;23.2179252;24.6049668;0.5654546
27/06/2024 23:30;;23.220218;24.58846;0.554681
27/06/2024 23:45;;22.7799625;24.301799;0.574593
27/06/2024 23:50;;22.7734532;24.2442772;0.5733046
27/06/2024 23:55;;22.680064;24.168858;0.564872
